Nitrogen,Phosphorous,Potassium,Temperature,Humidity,Moisture,Soil Type,Crop Type,Fertilizer Name
45,133,195,28.9,97.0,43.0,Black,Ground Nuts,14-35-14
77,110,98,38.2,43.3,47.4,Loamy,Tobacco,17-17-17
27,140,156,38.4,36.5,24.3,Clayey,Barley,28-28
108,63,51,24.2,67.7,40.8,Black,Wheat,28-28
122,70,128,21.2,64.0,43.8,Red,Barley,28-28
8,59,55,34.2,24.3,21.5,Clayey,Cotton,10-26-26
94,49,102,30.0,90.8,51.0,Red,Wheat,DAP
28,52,133,16.5,16.4,34.3,Black,Millets,Urea
115,36,47,34.3,89.5,26.5,Red,Barley,DAP
31,132,194,17.8,95.1,32.9,Sandy,Pulses,14-35-14
69,135,186,37.1,81.3,17.9,Clayey,Maize,10-26-26
49,16,113,28.0,96.6,11.6,Loamy,Ground Nuts,DAP
50,145,111,28.9,90.7,18.3,Red,Barley,28-28
25,13,121,38.0,97.2,56.5,Red,Cotton,Urea
107,135,90,38.6,27.2,21.7,Red,Wheat,28-28
35,3,156,32.4,85.1,25.6,Clayey,Oil seeds,14-35-14
3,24,197,16.3,54.3,52.2,Red,Pulses,Urea
123,1,37,36.0,80.1,35.3,Sandy,Maize,DAP
34,66,187,33.7,41.5,11.0,Loamy,Cotton,DAP
80,40,113,20.6,58.9,35.6,Loamy,Sugarcane,20-20
62,92,199,32.7,97.4,24.9,Loamy,Sugarcane,20-20
118,144,114,19.5,21.0,24.7,Clayey,Millets,20-20
49,127,5,21.5,33.5,31.5,Red,Barley,28-28
21,40,89,31.9,45.2,20.1,Loamy,Barley,DAP
139,141,29,36.0,86.0,23.7,Loamy,Ground Nuts,14-35-14
38,72,57,42.4,26.0,18.8,Black,Maize,28-28
69,62,203,27.8,45.7,49.2,Red,Cotton,14-35-14
52,81,175,37.9,83.1,51.7,Clayey,Ground Nuts,14-35-14
90,92,179,40.2,99.1,15.8,Black,Ground Nuts,14-35-14
139,137,91,43.2,98.1,26.1,Loamy,Cotton,10-26-26
140,47,108,40.8,32.3,43.6,Clayey,Ground Nuts,14-35-14
31,73,122,32.2,33.1,31.3,Loamy,Millets,20-20
40,33,181,37.7,28.4,30.8,Loamy,Paddy,DAP
102,47,34,40.6,37.2,28.4,Red,Sugarcane,20-20
124,145,82,23.9,60.8,10.3,Black,Cotton,28-28
37,140,124,27.8,66.8,14.5,Black,Tobacco,28-28
131,39,143,29.3,21.3,57.8,Sandy,Tobacco,DAP
124,1,90,43.1,47.5,22.0,Sandy,Millets,DAP
21,25,119,26.1,41.8,33.1,Black,Wheat,Urea
120,62,128,23.3,29.5,48.0,Clayey,Wheat,28-28
64,130,95,26.4,77.1,49.6,Sandy,Ground Nuts,14-35-14
45,59,95,30.1,20.8,46.7,Clayey,Ground Nuts,14-35-14
74,105,52,38.6,95.8,32.1,Loamy,Maize,28-28
82,122,133,29.1,94.3,27.1,Sandy,Cotton,14-35-14
36,144,68,19.4,36.5,59.8,Clayey,Sugarcane,10-26-26
37,44,107,35.5,33.6,20.8,Black,Maize,10-26-26
57,76,162,26.6,39.8,57.4,Black,Pulses,14-35-14
3,126,104,36.7,35.3,50.6,Black,Pulses,14-35-14
62,99,65,23.1,49.2,46.3,Clayey,Ground Nuts,14-35-14
41,85,90,23.3,63.5,15.9,Red,Millets,Urea
45,23,114,26.4,48.5,35.1,Sandy,Millets,DAP
67,135,57,33.2,60.2,18.2,Loamy,Pulses,14-35-14
47,95,70,35.8,18.2,47.5,Black,Cotton,20-20
79,28,30,37.2,64.3,23.8,Clayey,Sugarcane,DAP
140,80,167,25.3,26.7,39.7,Clayey,Millets,Urea
41,75,89,41.0,66.0,29.7,Red,Cotton,14-35-14
20,142,194,27.5,17.1,48.9,Clayey,Oil seeds,14-35-14
71,115,10,32.5,91.9,55.6,Loamy,Barley,28-28
19,99,33,18.0,90.9,17.5,Loamy,Maize,28-28
90,94,2,36.2,47.0,26.0,Red,Tobacco,28-28
87,114,101,19.9,87.1,40.5,Red,Paddy,Urea
131,81,54,33.5,45.9,34.8,Clayey,Millets,Urea
133,36,186,22.7,84.5,23.9,Clayey,Maize,10-26-26
73,124,59,17.7,20.9,25.3,Loamy,Ground Nuts,14-35-14
119,7,183,24.0,55.8,26.7,Sandy,Wheat,DAP
130,104,52,38.6,91.3,23.3,Black,Maize,28-28
78,0,167,39.4,34.0,27.8,Loamy,Wheat,DAP
9,115,157,22.9,52.6,17.6,Red,Tobacco,10-26-26
54,82,3,22.2,73.5,46.5,Black,Oil seeds,14-35-14
11,44,135,41.5,60.5,43.7,Sandy,Pulses,14-35-14
9,39,43,39.3,89.8,56.5,Loamy,Millets,Urea
51,111,117,26.2,18.4,52.1,Clayey,Sugarcane,17-17-17
40,83,70,22.4,91.7,15.5,Clayey,Ground Nuts,14-35-14
82,56,151,33.8,25.3,31.9,Loamy,Millets,Urea
5,92,74,42.4,88.6,54.8,Loamy,Barley,28-28
58,123,195,24.9,69.1,44.5,Red,Barley,28-28
86,113,138,29.0,76.5,45.2,Red,Millets,Urea
16,49,153,20.9,78.5,18.7,Loamy,Oil seeds,14-35-14
89,83,83,18.3,47.2,13.9,Clayey,Maize,28-28
71,90,65,22.6,54.7,32.4,Black,Ground Nuts,14-35-14
118,11,111,37.7,74.2,19.9,Clayey,Tobacco,DAP
60,20,175,16.4,81.7,37.8,Black,Millets,DAP
7,123,100,39.0,65.5,27.7,Loamy,Paddy,DAP
42,25,11,38.0,97.2,28.0,Loamy,Pulses,DAP
76,122,166,25.3,51.5,35.9,Sandy,Wheat,28-28
127,40,169,24.4,70.2,20.4,Loamy,Pulses,14-35-14
13,73,144,44.5,53.0,38.3,Red,Pulses,14-35-14
23,103,69,32.8,76.4,14.0,Black,Tobacco,10-26-26
22,145,13,17.9,88.3,50.0,Clayey,Maize,28-28
86,23,67,28.2,88.3,17.0,Loamy,Ground Nuts,DAP
111,121,136,35.9,49.5,53.2,Clayey,Tobacco,20-20
75,106,129,29.9,60.2,51.6,Sandy,Maize,10-26-26
118,27,115,34.8,16.6,34.1,Loamy,Maize,DAP
129,94,65,16.5,15.4,41.0,Black,Ground Nuts,14-35-14
126,115,63,41.5,37.8,51.6,Black,Barley,28-28
22,125,9,37.0,38.7,59.1,Clayey,Sugarcane,20-20
12,8,145,29.6,56.5,48.4,Clayey,Sugarcane,Urea
43,9,104,22.3,52.3,27.1,Clayey,Pulses,DAP
60,91,122,33.1,84.7,41.5,Loamy,Barley,28-28
56,44,119,34.6,38.9,59.4,Clayey,Ground Nuts,14-35-14
125,10,97,22.8,49.8,19.2,Sandy,Cotton,DAP
32,132,122,35.3,76.4,52.3,Clayey,Sugarcane,17-17-17
43,120,141,25.2,28.1,30.2,Loamy,Cotton,10-26-26
96,29,120,19.3,44.4,26.1,Sandy,Tobacco,DAP
97,91,72,33.1,26.1,57.0,Red,Sugarcane,20-20
139,127,91,33.6,43.8,41.5,Loamy,Wheat,28-28
17,130,204,21.9,17.1,56.2,Loamy,Tobacco,17-17-17
132,40,4,20.0,72.0,31.0,Black,Tobacco,28-28
46,126,81,17.2,25.8,43.3,Clayey,Tobacco,DAP
49,127,62,18.0,61.1,25.7,Clayey,Pulses,14-35-14
78,86,108,45.0,41.7,52.1,Red,Oil seeds,14-35-14
4,3,178,19.8,25.9,40.7,Clayey,Millets,Urea
85,56,61,38.2,80.0,42.7,Clayey,Wheat,28-28
9,43,125,15.6,16.5,18.3,Loamy,Maize,10-26-26
97,38,106,41.8,53.1,12.2,Sandy,Paddy,28-28
75,19,61,26.3,54.6,51.2,Sandy,Barley,DAP
104,106,101,16.9,71.0,16.1,Red,Cotton,14-35-14
74,9,188,40.2,45.9,25.1,Red,Sugarcane,DAP
92,129,182,27.4,89.6,31.5,Loamy,Ground Nuts,14-35-14
83,0,192,43.6,35.7,23.3,Loamy,Pulses,DAP
32,69,55,34.9,99.4,46.8,Sandy,Wheat,28-28
16,92,22,35.9,29.9,47.9,Red,Ground Nuts,14-35-14
54,61,144,21.9,92.4,36.7,Black,Pulses,14-35-14
47,102,27,44.5,71.3,15.7,Loamy,Wheat,28-28
59,144,167,31.7,19.5,39.0,Sandy,Wheat,28-28
56,35,56,41.9,64.4,55.2,Black,Tobacco,17-17-17
119,101,120,44.7,65.8,45.5,Clayey,Ground Nuts,14-35-14
14,29,3,35.9,83.1,31.1,Red,Maize,Urea
58,23,87,33.5,58.0,25.1,Black,Pulses,DAP
139,33,37,28.4,77.6,59.7,Red,Wheat,DAP
0,52,191,26.8,46.1,54.9,Black,Millets,Urea
140,65,42,15.7,73.2,36.3,Clayey,Paddy,14-35-14
118,61,81,43.1,35.5,18.4,Black,Pulses,14-35-14
97,96,90,29.9,32.5,10.5,Black,Millets,Urea
68,109,91,36.3,72.1,29.7,Loamy,Pulses,14-35-14
125,49,79,29.1,30.8,14.7,Black,Barley,DAP
76,123,128,15.4,93.1,27.6,Loamy,Oil seeds,14-35-14
83,132,43,37.7,57.8,25.0,Sandy,Tobacco,Urea
59,65,46,29.5,41.4,40.1,Clayey,Millets,Urea
39,35,148,18.7,34.5,57.3,Red,Paddy,17-17-17
55,56,186,36.7,76.3,39.6,Sandy,Barley,28-28
99,45,184,23.0,33.8,41.2,Loamy,Tobacco,17-17-17
80,99,82,19.4,54.0,22.7,Clayey,Tobacco,20-20
89,61,16,38.8,35.9,30.4,Loamy,Tobacco,17-17-17
60,57,43,40.5,63.5,25.7,Red,Pulses,14-35-14
37,29,146,28.9,63.9,45.3,Clayey,Maize,DAP
25,6,33,39.8,90.5,39.0,Sandy,Tobacco,Urea
127,59,63,31.2,30.9,57.6,Black,Oil seeds,14-35-14
137,124,152,38.7,35.1,36.2,Loamy,Maize,10-26-26
57,60,117,44.8,45.4,37.6,Black,Ground Nuts,14-35-14
87,132,185,43.7,32.6,58.5,Black,Millets,Urea
133,115,100,43.1,76.8,28.6,Sandy,Pulses,14-35-14
82,93,185,40.7,57.5,57.8,Red,Tobacco,10-26-26
34,128,173,30.7,73.1,49.4,Sandy,Sugarcane,10-26-26
6,109,143,33.6,49.9,49.6,Clayey,Oil seeds,14-35-14
38,48,26,38.4,90.6,35.1,Loamy,Pulses,14-35-14
24,52,10,29.7,24.1,46.7,Sandy,Paddy,17-17-17
54,126,69,16.1,86.2,45.2,Red,Oil seeds,14-35-14
42,98,6,36.4,26.6,13.0,Black,Cotton,20-20
4,112,136,32.5,31.2,10.3,Red,Millets,20-20
16,110,57,17.6,32.7,40.5,Clayey,Paddy,28-28
27,88,185,38.8,74.0,54.3,Red,Tobacco,10-26-26
100,3,120,30.4,78.0,29.8,Red,Paddy,DAP
101,17,197,24.8,92.9,10.7,Black,Maize,DAP
139,3,169,34.4,71.6,54.0,Red,Pulses,DAP
82,5,151,19.4,66.3,51.6,Loamy,Paddy,DAP
41,61,124,18.3,14.0,15.1,Red,Barley,28-28
117,92,98,21.0,35.4,21.2,Clayey,Tobacco,DAP
99,133,78,24.3,58.3,28.9,Clayey,Tobacco,28-28
6,21,71,22.4,81.0,28.9,Red,Millets,Urea
72,71,132,29.2,38.7,59.3,Sandy,Paddy,DAP
1,27,138,34.8,62.3,30.8,Black,Wheat,Urea
20,33,137,23.0,43.2,10.9,Clayey,Wheat,Urea
140,117,3,28.8,47.2,27.0,Sandy,Cotton,14-35-14
89,51,144,32.9,66.8,46.1,Red,Millets,Urea
91,58,12,19.0,77.9,24.4,Red,Oil seeds,14-35-14
12,76,108,40.7,80.5,43.6,Sandy,Paddy,20-20
5,118,18,28.7,22.4,48.3,Loamy,Paddy,28-28
8,133,128,20.1,87.0,30.9,Black,Sugarcane,14-35-14
27,145,31,26.7,84.0,10.5,Black,Cotton,Urea
19,19,176,41.2,92.9,57.4,Red,Tobacco,Urea
63,68,145,19.6,66.5,11.3,Clayey,Maize,10-26-26
8,18,102,33.8,29.4,57.3,Red,Ground Nuts,Urea
91,35,16,44.2,99.1,60.0,Sandy,Paddy,Urea
33,136,19,35.9,79.0,43.0,Sandy,Maize,28-28
124,72,78,30.1,65.0,56.4,Red,Barley,28-28
30,33,168,29.6,51.7,30.4,Clayey,Paddy,20-20
44,17,31,32.3,39.8,47.7,Black,Paddy,DAP
37,0,196,20.5,67.8,58.5,Black,Pulses,DAP
135,15,113,25.5,76.2,48.9,Clayey,Cotton,DAP
108,43,142,30.5,73.0,18.4,Loamy,Paddy,10-26-26
70,108,31,27.7,15.5,45.9,Sandy,Maize,28-28
136,66,31,17.3,87.5,17.6,Red,Tobacco,Urea
68,68,195,16.5,85.7,22.0,Loamy,Maize,10-26-26
69,53,169,29.2,14.1,39.1,Loamy,Paddy,17-17-17
9,62,72,17.6,83.0,34.1,Red,Oil seeds,14-35-14
115,36,129,29.3,49.1,58.4,Black,Sugarcane,20-20
26,83,177,31.7,20.5,32.8,Clayey,Ground Nuts,14-35-14
72,11,141,29.4,28.5,38.9,Red,Tobacco,DAP
58,136,118,32.0,69.4,16.9,Sandy,Tobacco,20-20
71,127,169,43.0,43.7,19.3,Clayey,Barley,28-28
45,47,167,34.3,66.1,20.5,Sandy,Ground Nuts,14-35-14
18,129,67,33.1,55.3,31.4,Red,Tobacco,14-35-14
127,118,13,35.7,20.8,37.3,Clayey,Maize,28-28
32,105,128,36.9,32.5,32.4,Red,Sugarcane,17-17-17
54,120,122,45.0,38.0,39.5,Loamy,Barley,28-28
100,115,32,31.3,24.6,32.0,Sandy,Barley,28-28
122,5,146,29.8,88.2,42.8,Black,Tobacco,DAP
64,112,101,29.0,79.1,33.9,Clayey,Maize,10-26-26
119,63,164,44.9,22.6,54.1,Red,Millets,20-20
131,48,166,33.1,87.5,46.9,Sandy,Tobacco,10-26-26
89,6,12,33.8,80.2,41.8,Black,Tobacco,DAP
41,101,120,43.4,60.3,24.3,Sandy,Wheat,28-28
32,78,164,31.2,37.6,27.3,Loamy,Wheat,28-28
67,99,81,31.9,74.7,57.6,Sandy,Tobacco,DAP
97,92,175,36.3,40.5,52.7,Red,Oil seeds,14-35-14
86,68,115,42.1,47.8,52.2,Black,Ground Nuts,14-35-14
9,141,101,18.1,36.8,50.8,Red,Tobacco,20-20
127,77,138,27.7,98.9,25.5,Red,Cotton,14-35-14
9,140,110,30.5,66.1,47.7,Black,Millets,Urea
45,47,65,35.4,49.6,42.4,Sandy,Tobacco,10-26-26
40,63,42,42.2,50.2,15.7,Black,Wheat,28-28
110,22,171,32.3,54.8,53.0,Red,Maize,DAP
2,143,8,31.3,46.5,50.7,Black,Barley,28-28
47,106,7,40.4,99.0,44.9,Red,Cotton,14-35-14
25,142,114,33.1,77.6,51.0,Clayey,Wheat,28-28
95,117,61,36.1,68.8,36.6,Sandy,Pulses,14-35-14
113,109,2,26.7,20.8,31.2,Sandy,Oil seeds,14-35-14
103,114,136,23.9,88.2,30.3,Sandy,Paddy,28-28
118,143,27,42.6,82.8,21.5,Red,Paddy,10-26-26
61,27,79,27.5,50.8,33.4,Sandy,Sugarcane,DAP
93,66,1,21.6,38.0,25.9,Black,Pulses,14-35-14
92,43,26,29.0,72.8,40.2,Red,Barley,DAP
49,102,181,37.5,85.6,22.1,Sandy,Cotton,14-35-14
63,48,186,35.9,87.6,58.0,Red,Cotton,14-35-14
134,59,60,41.9,56.2,32.7,Clayey,Wheat,28-28
27,89,5,30.0,35.8,47.9,Sandy,Sugarcane,17-17-17
15,70,158,25.0,22.1,14.3,Red,Sugarcane,14-35-14
1,99,148,35.5,14.0,26.4,Black,Barley,28-28
93,99,19,28.9,93.3,28.0,Red,Tobacco,20-20
63,103,157,28.6,65.3,30.4,Clayey,Tobacco,10-26-26
140,136,16,26.4,86.8,15.1,Black,Pulses,14-35-14
112,132,7,42.1,33.2,13.0,Clayey,Cotton,17-17-17
24,125,177,32.5,90.6,14.5,Loamy,Maize,10-26-26
45,30,161,35.9,15.2,21.6,Red,Cotton,DAP
16,138,198,22.0,72.1,23.3,Sandy,Pulses,14-35-14
15,102,89,17.7,31.7,20.0,Sandy,Barley,28-28
32,30,134,27.3,52.1,22.6,Sandy,Millets,Urea
23,30,27,29.2,39.6,46.5,Red,Maize,Urea
8,21,126,39.5,77.5,17.0,Clayey,Millets,Urea
14,66,72,18.1,66.2,50.1,Loamy,Tobacco,17-17-17
110,20,60,33.1,55.2,38.4,Red,Oil seeds,DAP
108,76,161,21.4,18.9,42.9,Clayey,Maize,10-26-26
58,114,202,20.4,42.5,57.6,Loamy,Pulses,14-35-14
125,102,162,15.3,75.5,33.5,Loamy,Paddy,10-26-26
93,51,192,23.5,78.9,45.1,Clayey,Sugarcane,20-20
108,93,6,21.7,38.2,10.5,Loamy,Oil seeds,14-35-14
87,107,82,34.5,61.9,42.6,Sandy,Ground Nuts,14-35-14
107,59,71,20.3,71.7,58.4,Loamy,Wheat,28-28
95,138,108,21.4,56.3,36.2,Red,Maize,10-26-26
79,59,115,17.3,86.8,39.9,Sandy,Ground Nuts,14-35-14
51,129,148,43.7,87.1,51.1,Sandy,Wheat,28-28
129,103,106,17.7,59.3,26.1,Clayey,Pulses,14-35-14
18,63,50,30.5,52.8,56.4,Black,Tobacco,DAP
37,37,64,41.1,95.2,32.7,Clayey,Wheat,DAP
59,82,5,26.9,89.8,42.5,Red,Ground Nuts,14-35-14
113,83,155,44.6,68.0,56.4,Sandy,Ground Nuts,14-35-14
66,144,39,26.8,88.2,42.6,Black,Oil seeds,14-35-14
56,128,28,44.3,42.8,59.1,Black,Paddy,17-17-17
127,134,89,38.7,82.8,14.7,Clayey,Paddy,DAP
57,35,144,34.5,86.6,27.6,Clayey,Barley,DAP
140,96,153,38.5,97.9,37.2,Black,Maize,10-26-26
76,59,95,38.8,59.9,30.5,Clayey,Cotton,20-20
50,126,102,18.9,73.2,38.5,Loamy,Oil seeds,14-35-14
26,91,71,21.9,58.1,44.1,Loamy,Paddy,20-20
44,70,6,35.0,20.7,41.4,Loamy,Cotton,20-20
92,14,7,22.0,84.4,18.4,Red,Millets,DAP
13,74,114,43.4,43.1,32.3,Red,Ground Nuts,14-35-14
30,125,118,38.0,20.4,48.1,Loamy,Oil seeds,14-35-14
119,81,51,37.0,29.9,38.2,Black,Pulses,14-35-14
39,67,43,18.7,38.7,46.4,Clayey,Paddy,20-20
10,4,130,27.4,75.0,35.8,Red,Tobacco,Urea
29,43,9,15.7,71.9,37.6,Clayey,Oil seeds,14-35-14
69,25,99,21.4,88.3,19.8,Black,Maize,DAP
71,94,153,31.6,57.8,27.8,Loamy,Sugarcane,20-20
36,125,137,21.4,25.1,55.5,Black,Tobacco,Urea
98,136,186,26.0,75.4,41.4,Sandy,Wheat,28-28
5,122,106,27.6,47.5,16.0,Red,Wheat,28-28
140,119,36,40.6,46.6,55.4,Loamy,Millets,20-20
124,0,29,31.0,17.8,57.9,Clayey,Maize,DAP
64,44,46,20.5,58.7,20.4,Clayey,Cotton,10-26-26
91,14,200,37.3,30.2,51.2,Loamy,Paddy,DAP
69,138,99,44.0,94.0,33.1,Clayey,Oil seeds,14-35-14
33,132,139,43.5,77.2,58.6,Loamy,Oil seeds,14-35-14
124,92,133,17.2,97.6,13.0,Loamy,Pulses,14-35-14
70,65,44,29.5,58.4,51.2,Black,Sugarcane,20-20
139,12,80,40.9,91.9,28.8,Clayey,Maize,DAP
127,48,5,42.4,25.8,35.2,Black,Sugarcane,20-20
69,4,186,18.6,55.8,50.8,Black,Paddy,DAP
9,23,21,43.2,23.8,43.6,Clayey,Ground Nuts,Urea
39,15,104,20.2,24.5,49.2,Black,Tobacco,DAP
19,83,82,42.3,38.8,50.9,Red,Sugarcane,14-35-14
123,27,196,16.3,80.3,18.5,Clayey,Maize,DAP
28,64,55,32.3,28.7,11.1,Sandy,Pulses,14-35-14
137,25,14,41.9,53.5,10.4,Loamy,Wheat,DAP
62,28,47,35.7,41.8,17.4,Red,Millets,DAP
137,21,171,43.1,54.1,29.4,Sandy,Paddy,DAP
128,60,29,17.4,71.8,25.8,Red,Cotton,14-35-14
36,128,142,17.1,89.9,23.8,Sandy,Millets,Urea
90,142,38,44.4,36.2,10.5,Red,Millets,Urea
38,53,150,21.1,32.8,47.9,Clayey,Tobacco,10-26-26
12,114,38,28.6,96.5,37.7,Clayey,Wheat,28-28
111,71,2,32.2,45.1,27.5,Sandy,Tobacco,20-20
48,42,137,19.5,53.7,57.6,Loamy,Millets,20-20
9,62,102,17.3,67.1,34.4,Clayey,Pulses,14-35-14
124,140,26,17.4,68.1,15.0,Black,Paddy,10-26-26
2,129,41,27.9,49.4,39.8,Sandy,Sugarcane,14-35-14
23,81,83,35.3,63.6,47.9,Black,Sugarcane,Urea
10,67,96,28.8,30.7,55.7,Black,Sugarcane,28-28
70,120,19,30.1,41.1,23.2,Black,Barley,28-28
83,97,180,22.6,55.0,30.9,Black,Oil seeds,14-35-14
135,110,134,19.6,98.2,55.1,Sandy,Millets,20-20
100,63,85,42.0,89.8,47.4,Sandy,Oil seeds,14-35-14
109,52,173,44.0,53.9,42.1,Red,Pulses,14-35-14
121,143,73,24.0,69.4,55.4,Clayey,Millets,Urea
59,31,52,26.4,48.4,31.0,Black,Sugarcane,DAP
41,12,141,37.0,61.9,37.7,Clayey,Tobacco,DAP
116,100,185,33.3,88.4,51.0,Clayey,Maize,10-26-26
74,78,111,35.2,17.7,16.8,Clayey,Pulses,14-35-14
0,123,37,32.2,66.7,33.1,Sandy,Barley,28-28
99,67,137,26.1,57.4,52.0,Black,Sugarcane,20-20
118,121,110,35.9,22.6,59.2,Loamy,Barley,28-28
7,133,124,41.8,58.7,36.5,Black,Tobacco,Urea
62,133,189,22.1,42.9,57.2,Red,Tobacco,10-26-26
8,116,9,26.5,70.3,19.7,Black,Wheat,28-28
71,129,168,26.6,44.2,54.4,Red,Tobacco,10-26-26
27,91,151,37.4,93.1,29.9,Black,Ground Nuts,14-35-14
5,116,11,24.8,86.8,27.2,Clayey,Tobacco,17-17-17
7,42,204,31.8,22.9,56.1,Loamy,Wheat,DAP
93,94,168,42.9,77.9,16.7,Clayey,Sugarcane,20-20
93,66,137,44.3,41.5,27.6,Loamy,Maize,10-26-26
67,112,95,41.9,65.3,32.0,Red,Cotton,14-35-14
109,45,22,26.5,78.5,45.6,Black,Barley,DAP
113,119,84,26.0,22.0,51.0,Black,Barley,28-28
103,92,40,19.6,53.4,54.3,Clayey,Paddy,DAP
118,100,109,19.1,55.4,51.4,Black,Pulses,14-35-14
5,12,20,39.9,95.9,35.1,Sandy,Maize,Urea
97,57,167,23.7,96.2,35.0,Clayey,Millets,Urea
9,2,161,35.4,51.9,57.4,Clayey,Tobacco,Urea
104,8,40,26.5,84.7,49.6,Loamy,Paddy,DAP
88,37,91,44.8,80.3,38.9,Clayey,Oil seeds,14-35-14
98,135,40,31.9,59.3,26.4,Red,Cotton,14-35-14
98,62,194,17.0,80.5,45.8,Sandy,Pulses,14-35-14
100,8,182,37.5,42.9,20.6,Red,Sugarcane,DAP
64,132,177,34.9,50.4,16.3,Black,Oil seeds,14-35-14
61,116,203,25.7,69.8,39.2,Loamy,Tobacco,17-17-17
6,139,13,22.3,81.4,32.1,Sandy,Wheat,28-28
125,33,26,27.5,66.9,23.0,Red,Maize,DAP
79,85,59,25.4,68.6,20.7,Red,Wheat,28-28
83,53,168,30.1,96.1,15.0,Clayey,Maize,10-26-26
126,40,157,43.1,76.6,25.1,Sandy,Maize,10-26-26
71,123,152,36.9,86.6,37.7,Sandy,Barley,28-28
34,32,145,40.1,64.2,12.4,Sandy,Ground Nuts,14-35-14
17,22,147,31.2,50.9,43.2,Loamy,Wheat,Urea
58,32,175,40.6,69.6,53.8,Sandy,Sugarcane,DAP
109,140,38,18.1,94.1,38.4,Sandy,Cotton,14-35-14
140,55,173,36.2,94.9,14.4,Sandy,Maize,10-26-26
68,30,124,35.7,92.5,23.2,Loamy,Cotton,DAP
107,23,33,15.2,94.3,57.8,Sandy,Oil seeds,DAP
68,81,117,19.6,41.6,40.8,Loamy,Wheat,28-28
49,15,86,16.1,86.2,12.2,Loamy,Wheat,DAP
85,117,10,44.8,40.2,23.5,Sandy,Barley,28-28
35,65,184,17.5,96.0,40.9,Loamy,Oil seeds,14-35-14
5,125,91,41.7,57.9,46.3,Loamy,Sugarcane,28-28
111,1,176,15.2,48.1,21.9,Clayey,Oil seeds,DAP
3,56,46,37.0,80.5,46.8,Loamy,Barley,28-28
36,62,11,15.0,36.2,56.5,Sandy,Tobacco,20-20
48,66,20,31.6,93.0,26.3,Loamy,Maize,28-28
113,133,168,16.5,56.6,50.6,Sandy,Sugarcane,20-20
42,71,183,44.8,29.6,18.7,Clayey,Wheat,28-28
69,44,36,37.9,19.1,24.9,Loamy,Wheat,DAP
7,4,9,15.5,82.5,11.2,Clayey,Ground Nuts,Urea
134,114,62,29.4,38.4,59.7,Loamy,Oil seeds,14-35-14
99,106,153,27.3,24.7,48.1,Red,Wheat,28-28
24,64,99,25.5,63.4,46.0,Loamy,Barley,28-28
28,4,10,42.3,14.6,18.3,Sandy,Sugarcane,Urea
17,114,4,25.2,22.5,18.9,Sandy,Maize,28-28
95,93,28,25.8,17.7,28.1,Clayey,Barley,28-28
57,10,41,30.2,76.5,27.5,Clayey,Millets,DAP
59,35,159,17.7,75.1,29.3,Red,Cotton,14-35-14
39,145,109,31.2,23.1,21.6,Red,Maize,10-26-26
31,113,46,27.8,96.9,42.7,Black,Paddy,10-26-26
9,108,177,44.7,43.5,45.3,Loamy,Ground Nuts,14-35-14
59,64,126,41.4,93.0,52.3,Clayey,Tobacco,14-35-14
138,131,40,36.5,39.3,15.6,Sandy,Tobacco,Urea
90,116,154,31.6,67.4,12.6,Loamy,Sugarcane,20-20
25,38,91,41.2,74.0,18.5,Loamy,Barley,Urea
75,66,121,33.2,17.0,17.2,Red,Sugarcane,20-20
127,126,83,25.0,27.8,10.4,Loamy,Cotton,17-17-17
115,123,15,34.1,43.1,51.7,Loamy,Wheat,28-28
54,133,39,34.8,30.5,29.4,Sandy,Tobacco,20-20
10,117,60,41.1,31.9,13.6,Sandy,Millets,Urea
12,62,10,15.7,95.2,13.5,Red,Paddy,DAP
86,81,34,20.2,77.0,25.2,Loamy,Barley,28-28
138,77,27,34.9,41.7,58.2,Sandy,Oil seeds,14-35-14
131,63,175,39.7,88.1,13.2,Clayey,Pulses,14-35-14
40,59,111,37.1,88.8,17.8,Loamy,Oil seeds,14-35-14
130,138,23,41.3,65.5,52.3,Red,Wheat,28-28
20,142,57,41.6,41.4,51.2,Red,Ground Nuts,14-35-14
93,109,63,40.6,63.8,22.9,Black,Sugarcane,20-20
127,31,53,44.7,83.7,23.4,Clayey,Maize,DAP
126,39,71,16.1,27.8,22.9,Sandy,Millets,20-20
9,15,173,32.0,20.8,58.6,Sandy,Sugarcane,Urea
55,89,28,15.5,94.3,20.9,Sandy,Tobacco,14-35-14
84,74,135,28.1,59.1,44.8,Black,Tobacco,10-26-26
120,44,105,32.4,99.9,49.3,Black,Barley,DAP
25,144,183,16.0,94.7,22.9,Clayey,Sugarcane,10-26-26
123,137,69,30.7,23.6,49.8,Loamy,Paddy,17-17-17
18,89,189,38.0,99.0,54.2,Loamy,Pulses,14-35-14
61,133,28,20.9,23.5,52.9,Black,Maize,28-28
50,19,1,36.0,81.4,56.9,Red,Paddy,DAP
24,111,8,15.7,88.4,11.4,Black,Wheat,28-28
1,0,47,38.7,30.4,27.7,Black,Sugarcane,Urea
5,25,42,30.7,87.9,41.6,Loamy,Ground Nuts,Urea
129,123,73,26.3,42.3,10.4,Black,Barley,28-28
41,110,195,18.9,56.2,56.6,Sandy,Barley,28-28
115,134,196,29.2,92.1,30.5,Clayey,Ground Nuts,14-35-14
118,73,8,20.7,41.3,14.6,Clayey,Wheat,28-28
101,94,108,41.8,43.0,21.1,Sandy,Tobacco,DAP
